# Avatar Extended (2009)
# 4K Ultra HD Blu-ray (02:58:09)
# Coded by: brazen1

02:40:01.719,HIGH
02:40:02.301,ECO
02:40:09.211,OFF
02:40:31.829,ECO
02:40:33.551,OFF
02:40:40.964,ECO
02:40:42.251,OFF
02:40:45.928,HIGH
02:40:48.581,OFF
02:40:50.555,HIGH
02:40:52.810,OFF
02:41:08.865,ECO
02:41:10.505,OFF
02:41:17.683,HIGH
02:41:18.549,OFF
02:41:20.152,HIGH
02:41:20.961,OFF
02:41:36.978,ECO
02:41:38.439,OFF
02:41:42.372,HIGH
02:41:43.555,OFF
02:41:53.067,HIGH
02:41:53.745,ECO
02:41:54.658,HIGH
02:41:55.590,OFF
02:41:58.127,HIGH
02:41:59.207,OFF
02:42:06.212,HIGH
02:42:07.214,ECO
02:42:07.959,HIGH
02:42:08.964,ECO
02:42:10.016,HIGH
02:42:11.018,ECO
02:42:17.446,HIGH
02:42:18.226,ECO
02:42:18.979,HIGH
02:42:19.741,OFF
02:42:23.399,ECO
02:42:24.208,OFF
02:42:32.202,ECO
02:42:34.162,HIGH
02:42:35.300,OFF
02:42:39.542,ECO
02:42:40.716,OFF
02:42:50.968,HIGH
02:42:52.222,OFF
02:43:20.332,HIGH
02:43:21.549,ECO
02:43:25.505,OFF
02:43:34.227,HIGH
02:43:35.352,OFF
02:43:37.391,HIGH
02:43:38.683,OFF
02:43:53.823,HIGH
02:43:54.514,OFF
02:44:38.704,ECO
02:44:40.551,OFF
02:44:54.884,HIGH
02:44:55.833,OFF
02:45:00.809,HIGH
02:45:02.268,OFF
02:49:31.511,HIGH
02:49:33.204,MED
02:49:34.977,LOW
02:49:36.914,ECO
02:49:38.838,OFF
